t_GeV2,incoherent_nb_per_GeV2
6.105249999999999844e+00,2.581946812838420424e-01
6.118500000000000050e+00,2.552175106690309780e-01
6.131750000000000256e+00,2.522748237790272130e-01
6.144999999999999574e+00,2.493662192769985075e-01
6.158250000000000668e+00,2.464913005210056518e-01
6.171499999999999986e+00,2.436496755087871335e-01
6.184750000000000192e+00,2.408409568231841824e-01
6.198000000000000398e+00,2.380647615782207072e-01
6.211249999999999716e+00,2.353207113658211391e-01
6.224499999999999922e+00,2.326084322031494178e-01
6.237750000000000128e+00,2.299275544805816085e-01
6.250999999999999446e+00,2.272777129102891980e-01
6.264250000000000540e+00,2.246585464754253247e-01
6.277499999999999858e+00,2.220696983799244351e-01
6.290750000000000064e+00,2.195108159988830299e-01
6.304000000000000270e+00,2.169815508295321604e-01
6.317249999999999588e+00,2.144815584427920974e-01
6.330500000000000682e+00,2.120104984353927968e-01
6.343750000000000000e+00,2.095680343825695180e-01
6.357000000000000206e+00,2.071538337913065575e-01
6.370250000000000412e+00,2.047675680541450327e-01
6.383499999999999730e+00,2.024089124035278464e-01
6.396749999999999936e+00,2.000775458666856910e-01
6.410000000000000142e+00,1.977731512210637865e-01
6.423249999999999460e+00,1.954954149502605709e-01
6.436500000000000554e+00,1.932440272005039317e-01
6.449749999999999872e+00,1.910186817376264556e-01
6.463000000000000078e+00,1.888190759045585698e-01
6.476250000000000284e+00,1.866449105793223928e-01
6.489499999999999602e+00,1.844958901335161383e-01
6.502750000000000696e+00,1.823717223912952323e-01
6.516000000000000014e+00,1.802721185888349342e-01
6.529250000000000220e+00,1.781967933342711585e-01
6.542500000000000426e+00,1.761454645681170272e-01
6.555749999999999744e+00,1.741178535241413305e-01
6.568999999999999950e+00,1.721136846907183326e-01
6.582250000000000156e+00,1.701326857726193631e-01
6.595499999999999474e+00,1.681745876532723671e-01
6.608750000000000568e+00,1.662391243574524446e-01
6.621999999999999886e+00,1.643260330144225567e-01
6.635250000000000092e+00,1.624350538215018902e-01
6.648500000000000298e+00,1.605659300080711505e-01
6.661749999999999616e+00,1.587184077999959086e-01
6.675000000000000711e+00,1.568922363844741930e-01
6.688250000000000028e+00,1.550871678752982485e-01
6.701500000000000234e+00,1.533029572785244710e-01
6.714750000000000441e+00,1.515393624585474608e-01
6.727999999999999758e+00,1.497961441045791986e-01
6.741249999999999964e+00,1.480730656975168535e-01
6.754500000000000171e+00,1.463698934772074967e-01
6.767750000000000377e+00,1.446863964100949529e-01
6.780999999999999694e+00,1.430223461572484311e-01
6.794249999999999901e+00,1.413775170427707395e-01
6.807500000000000107e+00,1.397516860225759272e-01
6.820750000000000313e+00,1.381446326535376856e-01
6.833999999999999631e+00,1.365561390629980443e-01
6.847249999999999837e+00,1.349859899186391932e-01
6.860500000000000043e+00,1.334339723987089665e-01
6.873750000000000249e+00,1.318998761625940486e-01
6.887000000000000455e+00,1.303834933217488945e-01
6.900249999999999773e+00,1.288846184109549986e-01
6.913499999999999979e+00,1.274030483599286612e-01
6.926750000000000185e+00,1.259385824652588526e-01
6.940000000000000391e+00,1.244910223626772700e-01
6.953249999999999709e+00,1.230601719996541471e-01
6.966499999999999915e+00,1.216458376083162235e-01
6.979750000000000121e+00,1.202478276786861089e-01
6.993000000000000327e+00,1.188659529322340369e-01
7.006249999999999645e+00,1.175000262957454356e-01
7.019499999999999851e+00,1.161498628754883272e-01
7.032750000000000057e+00,1.148152799316952688e-01
7.046000000000000263e+00,1.134960968533367393e-01
7.059250000000000469e+00,1.121921351331966049e-01
7.072499999999999787e+00,1.109032183432404339e-01
7.085749999999999993e+00,1.096291721102721495e-01
7.099000000000000199e+00,1.083698240918779948e-01
7.112250000000000405e+00,1.071250039526545628e-01
7.125499999999999723e+00,1.058945433407144365e-01
7.138749999999999929e+00,1.046782758644730360e-01
7.152000000000000135e+00,1.034760370697010712e-01
7.165250000000000341e+00,1.022876644168558419e-01
7.178499999999999659e+00,1.011129972586712056e-01
7.191749999999999865e+00,9.995187681801646906e-02
7.205000000000000071e+00,9.880414616601501665e-02
7.218250000000000277e+00,9.766965020041741552e-02
7.231500000000000483e+00,9.654823562423327232e-02
7.244749999999999801e+00,9.543975092461098875e-02
7.258000000000000007e+00,9.434404635196615152e-02
7.271250000000000213e+00,9.326097389935968096e-02
7.284500000000000419e+00,9.219038728211140232e-02
7.297749999999999737e+00,9.113214191766048911e-02
7.310999999999999943e+00,9.008609490565659683e-02
7.324250000000000149e+00,8.905210500829063847e-02
7.337500000000000355e+00,8.803003263085219798e-02
7.350749999999999673e+00,8.701973980251774543e-02
7.363999999999999879e+00,8.602109015736526809e-02
7.377250000000000085e+00,8.503394891561025237e-02
7.390500000000000291e+00,8.405818286506386294e-02
7.403749999999999609e+00,8.309366034280750435e-02
7.416999999999999815e+00,8.214025121708488919e-02
7.430250000000000021e+00,8.119782686940399397e-02
7.443500000000000227e+00,8.026626017685289938e-02
7.456750000000000433e+00,7.934542549461981453e-02
7.469999999999999751e+00,7.843519863872067122e-02
7.483249999999999957e+00,7.753545686892981958e-02
7.496500000000000163e+00,7.664607887190884317e-02
7.509750000000000369e+00,7.576694474453811445e-02
7.522999999999999687e+00,7.489793597743818476e-02
7.536249999999999893e+00,7.403893543868945992e-02
7.549500000000000099e+00,7.318982735774164083e-02
7.562750000000000306e+00,7.235049730951174929e-02
7.575999999999999623e+00,7.152083219866819941e-02
7.589249999999999829e+00,7.070072024410122002e-02
7.602500000000000036e+00,6.989005096357460423e-02
7.615750000000000242e+00,6.908871515855752321e-02
7.629000000000000448e+00,6.829660489923460032e-02
7.642249999999999766e+00,6.751361350969238562e-02
7.655499999999999972e+00,6.673963555327860897e-02
7.668750000000000178e+00,6.597456681813468338e-02
7.682000000000000384e+00,6.521830430289657365e-02
7.695249999999999702e+00,6.447074620256544597e-02
7.708499999999999908e+00,6.373179189454179772e-02
7.721750000000000114e+00,6.300134192482437223e-02
7.735000000000000320e+00,6.227929799437249142e-02
7.748249999999999638e+00,6.156556294562574860e-02
7.761499999999999844e+00,6.086004074918414941e-02
7.774750000000000050e+00,6.016263649064294838e-02
7.788000000000000256e+00,5.947325635758334700e-02
7.801250000000000462e+00,5.879180762671365468e-02
7.814499999999999780e+00,5.811819865116428507e-02
7.827749999999999986e+00,5.745233884792846912e-02
7.841000000000000192e+00,5.679413868545281352e-02
7.854250000000000398e+00,5.614350967137247961e-02
7.867499999999999716e+00,5.550036434038949779e-02
7.880749999999999922e+00,5.486461624229416190e-02
7.894000000000000128e+00,5.423617993012676275e-02
7.907250000000000334e+00,5.361497094847732237e-02
7.920499999999999652e+00,5.300090582192359262e-02
7.933749999999999858e+00,5.239390204360359210e-02
7.947000000000000064e+00,5.179387806392304200e-02
7.960250000000000270e+00,5.120075327939428711e-02
7.973499999999999588e+00,5.061444802160590395e-02
7.986749999999999794e+00,5.003488354632320417e-02
8.000000000000000000e+00,4.946198202271395034e-02
